key,collection_date,Alkalinity [p:1485],Ammonia [p:1477],Calcium [p:1489],Chloride [p:1483],Conductivity [p:1481],Dissolved Oxygen [p:1471],Iron [p:1488],Kjeldahl Nitrogen [p:1493],Magnesium [p:1490],Nitrate [p:1475],Nitrite [p:1476],Nitrogen [p:1474],Patassium [p:1492],Phosphorus [p:1480],Silicate [p:1486],Sodium [p:1491],Soluble Reactive Phosphorus [p:1478],Sulfur [p:1487],Total Alkalinity [p:1484],Total Chloride [p:1482],Total Phosphorus [p:1479],Total Suspended Solids [p:1473],Turbidity [p:1472],Water Temperature [p:1470],pH [p:1469],latitude,longitude,owner_id,owner_first_name,owner_last_name,certified,certifier_id,certifier_first_name,certifier_last_name,dataset_id,dataset_name,dataset_key,station_id,station_name
18d2ebfe814aabb372a5e89098536453,2013-04-02,,0.024,,,,12.05,,,,2.2873,,,,,,,3.9,,,,,,3.4,7.6,8.05,41.349059,-82.512431,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Berlin Rd -Data logger,Berlin Rd - Water Plant
f2cf9cd9d06069efa59ecbc16204de1d,2013-04-02,,0.028,,,,11.69,,,,2.141,,,,,,,3.6,,,,,,7.2,6.9,8.3,41.364922,-82.504653,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Darrow Rd - Data logger,Darrow Rd - SWMP
c1fbc7b45623de6da2b49069ef5ae377,2013-04-13,,0.053,,,,10.2,,,,8.016,,,,,,,113.0,,,,,,42.0,9.6,8.02,41.3384,-82.7487,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Harris rd,Harris rd
528517ae11694c1c05cbff8654442164,2013-04-14,,0.033,,,,11.1,,,,8.308,,,,,,,119.8,,,,,,55.7,9.6,8.1,41.32476,-82.76771,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Strecker Rd,Strecker Rd East
309e0163c5162d6f88a91cbf55941244,2013-04-14,,0.066,,,,11.3,,,,7.26,,,,,,,49.6,,,,,,63.5,7.5,7.88,41.42973,-82.69276,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Columbus Ave,Columbus Ave
688a4c8f42232cfef8363829b8e9ddb7,2013-04-14,,0.63,,,,11.5,,,,7.545,,,,,,,48.1,,,,,,54.0,6.3,8.14,41.36535,-82.72794,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Patten-tract Rd,Patten-tract Rd
21235a9e020146389a76cd7f4e91b4f3,2013-04-14,,0.075,,,,9.8,,,,0.99,,,,,,,7.4,,,,,,24.6,6.0,7.79,41.429,-82.68538,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Oakland Cemetery,Oakland Cemetery
26a1cbfa0b7875791ae56ee0990eeb4d,2013-04-14,,0.07,,,,8.7,,,,7.125,,,,,,,53.6,,,,,,82.3,6.6,7.92,41.43256,-82.68365,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Perkins Ave,Perkins Ave
e22da748f905862f1455aba7df3bbd78,2013-04-14,,0.088,,,,11.7,,,,7.681,,,,,,,96.0,,,,,,71.8,5.9,8.08,41.3965,-82.70852,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Bogart Rd,Bogart Rd
608d0bea744b1adc5d4ab22a5ee8ebe3,2013-04-14,,0.043,,,,13.2,,,,6.549,,,,,,,51.9,,,,,,29.4,9.9,8.65,41.44062,-82.73209,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Mills Creek Golf Course,Mills Creek Golf Course
ff0e868e9c0d4de85d57db66f8efc013,2013-04-14,,0.049,,,,13.7,,,,9.159,,,,,,,78.1,,,,,,41.8,9.4,8.4,,,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,,
8296528d716287d89b906b133b128a1a,2013-04-14,,0.043,,,,13.5,,,,7.357,,,,,,,59.7,,,,,,30.8,9.8,8.39,41.40961,-82.73696,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Strub Rd,Strub Rd
affffd277d4c6b1fc9ffab8ebc943152,2013-04-14,,0.025,,,,12.1,,,,3.668,,,,,,,25.0,,,,,,38.2,8.0,7.94,41.34892,-82.51257,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Berlin Rd,Berlin Rd
19a2f70df32f4d57861c284fba36a5fd,2013-04-14,,0.012,,,,13.0,,,,3.344,,,,,,,18.7,,,,,,35.2,10.1,8.78,41.314902,-82.481357,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Bellamy Rd,Bellamy Rd North
711294ff92ad7f693c1d14617d8a8424,2013-04-14,,0.008,,,,10.4,,,,3.504,,,,,,,35.7,,,,,,44.4,9.3,7.63,41.318468,-82.492657,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Rt 61,Rt 61
23a354bbf3758719e2096e9343056388,2013-04-14,,0.009,,,,8.9,,,,3.291,,,,,,,30.6,,,,,,39.5,9.6,8.03,41.330674,-82.481357,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Mason Rd,Mason Rd
a38b94e9dc282c3c8ef8312f22943420,2013-04-14,,0.018,,,,11.3,,,,3.98,,,,,,,41.4,,,,,,44.7,12.4,7.68,41.29692,-82.50303,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Tennant Rd E,Tennant Rd East
b34a99619b35453dc06099c00e9d8af8,2013-04-14,,0.01,,,,12.3,,,,3.647,,,,,,,19.3,,,,,,40.3,10.0,8.26,41.320662,-82.48326,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Bellamy Rd 2,Bellamy Rd 2
5a3da80e65f2f6715b0ed1746316f3fd,2013-04-14,,0.049,,,,13.7,,,,9.159,,,,,,,78.1,,,,,,41.8,9.4,8.4,41.37573,-82.77488,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Miller Rd West,Miller Rd West
42f87e5718d9c4e596eb481656ccd255,2013-04-15,,0.013,,,,12.4,,,,4.092,,,,,,,83.0,,,,,,45.3,14.0,7.86,41.2986,-82.50979,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Tennant Rd W,Tennant Rd West
a6c46d66bad399d9a258d6aabe7e9149,2013-04-15,,0.025,,,,10.6,,,,1.78,,,,,,,36.6,,,,,,46.0,8.0,6.9,41.273479,-82.453316,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Liles Rd,Liles Rd
bcd8c6e3517c311e3f83b3a6463191fe,2013-04-15,,0.011,,,,10.3,,,,4.152,,,,,,,20.6,,,,,,13.1,12.3,7.2,41.3192,-82.52746,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Huffman Woods,Hoffman Woods Metropark Park
0a0774d31baeb8d5aed54459c27d1c7f,2013-04-22,,0.079,,,,12.65,,,,2.2196,,,,,,,5.3,,,,,,34.4,1.1,7.86,41.382061,-82.514289,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Lower Estuary- Data logger,Lower Estuary (mouth) - SWMP
f047b73cbb72563b607c3ca46d25ad6c,2013-05-01,,0.028,,,,10.33,,,,1.8061,,,,,,,1.3,,,,,,11.2,22.2,7.96,41.349059,-82.512431,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Berlin Rd -Data logger,Berlin Rd - Water Plant
04ed0f2b0eeb1d86629e445a149c80ad,2013-05-01,,0.103,,,,8.82,,,,1.3389,,,,,,,3.3,,,,,,94.8,18.0,7.4,41.382061,-82.514289,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Lower Estuary- Data logger,Lower Estuary (mouth) - SWMP
8985b5bc1db2aa4421db16f93f68c90f,2013-05-01,,0.04,,,,7.77,,,,1.827,,,,,,,1.9,,,,,,16.0,24.5,7.83,41.364922,-82.504653,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Darrow Rd - Data logger,Darrow Rd - SWMP
f17b41193b6fdc07f66439ccf42ef846,2013-05-19,,0.05,,,,10.4,,,,12.898,,,,,,,106.2,,,,,,5.0,22.1,8.77,41.32476,-82.76771,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Strecker Rd,Strecker Rd East
2303caa908cd1a6267b83da4c5ceb594,2013-05-19,,0.098,,,,7.6,,,,2.914,,,,,,,26.1,,,,,,5.4,18.7,8.7,41.3965,-82.70852,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Bogart Rd,Bogart Rd
c00fcc509b6541f03d2849135253ac79,2013-05-19,,0.261,,,,5.2,,,,2.348,,,,,,,163.7,,,,,,4.4,21.9,7.56,41.429,-82.68538,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Oakland Cemetery,Oakland Cemetery
dbf958899924f7897debfbeac7908d86,2013-05-19,,0.123,,,,9.8,,,,1.912,,,,,,,8.1,,,,,,4.7,20.0,8.2,41.42973,-82.69276,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Columbus Ave,Columbus Ave
74dddfd0a9a91164f09d100fdf8d0fc5,2013-05-19,,0.114,,,,4.6,,,,1.688,,,,,,,8.4,,,,,,6.0,17.6,7.63,41.43256,-82.68365,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Perkins Ave,Perkins Ave
19b4977b201a87b33cd75b050e081bb3,2013-05-19,,0.049,,,,10.3,,,,3.612,,,,,,,11.4,,,,,,3.2,20.6,8.62,41.36535,-82.72794,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Patten-tract Rd,Patten-tract Rd
d8f77e5a0f16aecc9f840c471e044901,2013-05-19,,0.117,,,,6.2,,,,0.608,,,,,,,7.2,,,,,,5.8,20.6,7.24,41.34892,-82.51257,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Berlin Rd,Berlin Rd
70f83c70aff9ea451300d2e406e46767,2013-05-19,,0.027,,,,7.7,,,,1.084,,,,,,,1.9,,,,,,3.4,22.7,7.7,41.320662,-82.48326,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Bellamy Rd 2,Bellamy Rd 2
20320f5c2f891ab7ba45679759c1bb50,2013-05-19,,0.048,,,,6.8,,,,0.303,,,,,,,36.6,,,,,,20.0,22.4,8.0,41.2986,-82.50979,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Tennant Rd W,Tennant Rd West
0a029debe7aec4a77707943150de3360,2013-05-19,,0.036,,,,9.6,,,,0.504,,,,,,,0.6,,,,,,2.6,23.4,7.66,41.314902,-82.481357,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Bellamy Rd,Bellamy Rd North
09ff283fec77966552ab8ee92d84fa78,2013-05-19,,0.062,,,,9.6,,,,1.571,,,,,,,5.1,,,,,,7.5,24.8,8.08,41.29692,-82.50303,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Tennant Rd E,Tennant Rd East
e73a1fd7a9cc12e0bf31ba38fab82f11,2013-05-20,,0.034,,,,12.5,,,,1.612,,,,,,,113.0,,,,,,2.9,20.4,8.32,41.3384,-82.7487,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Harris rd,Harris rd
013233ecb70981a8cd0526204e132cf2,2013-05-20,,0.163,,,,8.2,,,,3.34,,,,,,,87.6,,,,,,5.6,26.8,7.83,41.44062,-82.73209,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Mills Creek Golf Course,Mills Creek Golf Course
61a07d1bc43acb94ce36bb1057ff0315,2013-05-20,,0.052,,,,8.9,,,,7.567,,,,,,,99.5,,,,,,2.8,19.2,7.85,,,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,,
6f9b5260b35904e13033b8e8c2bc58b7,2013-05-20,,0.066,,,,9.7,,,,5.482,,,,,,,95.4,,,,,,4.6,20.6,8.06,41.40961,-82.73696,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Strub Rd,Strub Rd
49142b24e664e6ec22c128c8035091b4,2013-05-20,,0.236,,,,5.9,,,,0.446,,,,,,,26.9,,,,,,5.8,22.6,7.32,41.273479,-82.453316,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Liles Rd,Liles Rd
86516fc01e00db5691762ae36797c2d6,2013-05-20,,0.025,,,,7.5,,,,0.788,,,,,,,1.2,,,,,,2.4,22.2,8.0,41.330674,-82.481357,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Mason Rd,Mason Rd
25d894c71fbde3dba9b892df18e70931,2013-05-20,,0.012,,,,,,,,1.45,,,,,,,0.4,,,,,,1.9,20.0,7.53,41.3192,-82.52746,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Huffman Woods,Hoffman Woods Metropark Park
120f147b7ac0ffa1af3265d75f36e271,2013-05-20,,0.037,,,,7.3,,,,0.666,,,,,,,8.7,,,,,,5.4,22.3,7.82,41.318468,-82.492657,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Rt 61,Rt 61
d12d0db1c763ceff85851ad20f1d9752,2013-05-20,,0.052,,,,8.9,,,,7.567,,,,,,,99.5,,,,,,2.8,19.2,7.85,41.37573,-82.77488,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Miller Rd West,Miller Rd West
99e969d9c5fbaa797eb42725321cc15b,2013-05-30,,0.143,,,,5.85,,,,0.094,,,,,,,7.2,,,,,,14.2,28.5,7.3,41.364922,-82.504653,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Darrow Rd - Data logger,Darrow Rd - SWMP
fcfdce65854b1f76fc4a22c2118642d6,2013-05-30,,0.2,,,,5.47,,,,0.0524,,,,,,,3.1,,,,,,64.7,27.4,7.41,41.382061,-82.514289,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Lower Estuary- Data logger,Lower Estuary (mouth) - SWMP
69b22daaddd5f690f08129aa96625615,2013-05-30,,0.126,,,,7.08,,,,0.5022,,,,,,,8.8,,,,,,9.8,27.8,7.36,41.349059,-82.512431,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Berlin Rd -Data logger,Berlin Rd - Water Plant
1140f258646bdf53d260e1ad2ad1b07b,2013-06-16,,0.025,,,,9.2,,,,7.71,,,,,,,21.5,,,,,,27.1,23.0,8.1,41.42973,-82.69276,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Columbus Ave,Columbus Ave
270b066f69b51670ac77d60c90846504,2013-06-16,,0.024,,,,7.4,,,,7.165,,,,,,,94.9,,,,,,11.6,19.8,7.8,41.3965,-82.70852,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Bogart Rd,Bogart Rd
4108ebf8c80c6264c80889b2b749ee83,2013-06-16,,0.022,,,,7.3,,,,7.14,,,,,,,24.4,,,,,,21.4,20.4,7.92,41.36535,-82.72794,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Patten-tract Rd,Patten-tract Rd
71e235ea2ca60b7ce995bea2195f4408,2013-06-16,,0.05,,,,7.0,,,,0.336,,,,,,,13.8,,,,,,9.0,21.2,7.64,41.429,-82.68538,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Oakland Cemetery,Oakland Cemetery
0108183457eaacfea1e3c5f71a968798,2013-06-16,,0.043,,,,6.9,,,,6.985,,,,,,,11.1,,,,,,7.3,23.8,7.5,41.3384,-82.7487,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Harris rd,Harris rd
a5dff2575f1a5ed788d74c22495002a2,2013-06-16,,0.055,,,,7.3,,,,3.788,,,,,,,27.6,,,,,,21.6,20.4,7.56,41.43256,-82.68365,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Perkins Ave,Perkins Ave
fa62cee1f4d865a57ca8306132392a38,2013-06-16,,0.703,,,,7.7,,,,17.151,,,,,,,116.6,,,,,,55.7,20.6,7.88,41.32476,-82.76771,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Strecker Rd,Strecker Rd East
c1912955edc1f1f77a162999040a6532,2013-06-16,,0.095,,,,7.0,,,,8.131,,,,,,,37.3,,,,,,59.0,19.8,7.58,41.34892,-82.51257,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Berlin Rd,Berlin Rd
67e0b3bbf0b2f8890d4398075a17ea6e,2013-06-16,,0.082,,,,7.5,,,,10.785,,,,,,,41.9,,,,,,15.8,19.3,7.7,41.314902,-82.481357,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Bellamy Rd,Bellamy Rd North
243f0360271969544fbf811d205af50b,2013-06-16,,0.395,,,,7.6,,,,9.033,,,,,,,50.3,,,,,,35.2,20.3,8.16,41.330674,-82.481357,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Mason Rd,Mason Rd
da67049c292d4151cd6dc9acc4f10f34,2013-06-16,,0.059,,,,8.7,,,,10.358,,,,,,,40.1,,,,,,10.9,19.0,7.78,41.320662,-82.48326,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Bellamy Rd 2,Bellamy Rd 2
016b1313caa884d2c547e3c578b8b713,2013-06-16,,0.344,,,,6.0,,,,9.504,,,,,,,70.0,,,,,,16.3,19.2,7.82,41.318468,-82.492657,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Rt 61,Rt 61
0bc7b0598991dd8bfa98f08e8c94e8eb,2013-06-17,,0.062,,,,7.7,,,,9.995,,,,,,,101.9,,,,,,11.4,22.2,8.04,41.44062,-82.73209,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Mills Creek Golf Course,Mills Creek Golf Course
0afc6281cb82c2348a4c732a048dc248,2013-06-17,,0.194,,,,8.2,,,,14.697,,,,,,,99.4,,,,,,25.4,20.0,7.63,,,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,,
b37e654436f1331c1ce91b3bff8141c4,2013-06-17,,0.044,,,,8.2,,,,8.358,,,,,,,80.4,,,,,,13.0,21.0,7.69,41.40961,-82.73696,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Strub Rd,Strub Rd
0b88cb8d07c62e785d89d0c540984452,2013-06-17,,0.039,,,,7.7,,,,7.573,,,,,,,58.4,,,,,,12.1,25.2,7.61,41.3192,-82.52746,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Huffman Woods,Hoffman Woods Metropark Park
99f4f4e09cbd4ad2cf626de0de8537a6,2013-06-17,,0.076,,,,8.4,,,,10.42,,,,,,,57.5,,,,,,27.1,20.9,7.7,41.29692,-82.50303,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Tennant Rd E,Tennant Rd East
6d87604ce15308a7f648f1dbfa93e6b7,2013-06-17,,0.057,,,,8.4,,,,8.393,,,,,,,77.1,,,,,,22.9,25.1,7.78,41.2986,-82.50979,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Tennant Rd W,Tennant Rd West
6b04df8d9ad60af4bde125f50585eaaa,2013-06-17,,0.214,,,,5.6,,,,13.43,,,,,,,68.1,,,,,,35.6,20.2,7.2,41.273479,-82.453316,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Liles Rd,Liles Rd
6f26f8609b459ff59df8e3294ae5d8fc,2013-06-17,,0.194,,,,8.2,,,,14.697,,,,,,,99.4,,,,,,25.4,20.0,7.63,41.37573,-82.77488,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Miller Rd West,Miller Rd West
2e41d47a76da20656581b7b0de1edf8c,2013-07-12,,0.052,,,,7.83,,,,4.282,,,,,,,50.1,,,,,,26.2,20.4,7.22,41.364922,-82.504653,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Darrow Rd - Data logger,Darrow Rd - SWMP
99eec79d806ac6c2f194f7f20b46da45,2013-07-12,,0.003,,,,8.25,,,,4.57364,,,,,,,52.8,,,,,,19.2,20.1,7.65,41.349059,-82.512431,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Berlin Rd -Data logger,Berlin Rd - Water Plant
19940313bd8bc4e4e0605aa43b335c73,2013-07-12,,0.041,,,,7.35,,,,1.37171,,,,,,,22.1,,,,,,30.6,23.6,7.83,41.382061,-82.514289,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Lower Estuary- Data logger,Lower Estuary (mouth) - SWMP
25e6b37380ce8069e8c536be740dbc6a,2013-07-13,,0.002,,,,8.2,,,,4.23,,,,,,,40.5,,,,,,8.1,23.0,7.71,41.34892,-82.51257,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Berlin Rd,Berlin Rd
fd194c4f9633a87160be37c03ffef0dd,2013-07-13,,0.021,,,,7.1,,,,0.91,,,,,,,54.1,,,,,,11.4,25.2,7.36,41.273479,-82.453316,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Liles Rd,Liles Rd
f759d135e34688b2705f5214c2e46ece,2013-07-14,,0.021,,,,8.8,,,,4.93,,,,,,,81.5,,,,,,23.7,23.0,7.7,41.42973,-82.69276,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Columbus Ave,Columbus Ave
7420995027563f6133855647a2778a26,2013-07-14,,0.05,,,,6.5,,,,4.241,,,,,,,77.4,,,,,,22.5,24.1,7.44,41.43256,-82.68365,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Perkins Ave,Perkins Ave
01d6095e4b3b73adc513cccbf70e6ec8,2013-07-14,,0.065,,,,6.3,,,,0.58,,,,,,,26.8,,,,,,4.0,24.7,7.43,41.429,-82.68538,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Oakland Cemetery,Oakland Cemetery
7c78d2a97419daff539029012138bb32,2013-07-14,,0.031,,,,,,,,5.09,,,,,,,61.6,,,,,,18.0,22.4,7.5,41.3965,-82.70852,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Bogart Rd,Bogart Rd
09ce1ba6c7343324c6ed4ab3df84a1a9,2013-07-14,,0.033,,,,,,,,5.12,,,,,,,55.9,,,,,,10.4,22.8,7.66,41.36535,-82.72794,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Patten-tract Rd,Patten-tract Rd
5f9ac2a06c1e4aebefda31d9fd3168e6,2013-07-14,,0.058,,,,7.4,,,,5.51,,,,,,,129.1,,,,,,10.2,22.8,7.5,41.32476,-82.76771,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Strecker Rd,Strecker Rd East
05c1f6242a0cffa6a18780a7729cc149,2013-07-14,,0.004,,,,7.7,,,,3.79,,,,,,,53.3,,,,,,3.3,20.8,7.95,41.330674,-82.481357,1216,Water Reporter,Team,True,1216,Water Reporter,Team,980,Firelands Coastal Tributaries Watershed Program,a9fe9487fbfaed10,Mason Rd,Mason Rd
